CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
AUS,2017,27,b,28.6779677222797,559.32203227772,580,914,1386,3468,0.000321812152414842,0.00179898458369456,0.0140005528593647,0.0415265003962782,0.149165175772063,0.00733576172489945,1,0,0
AUS,2017,28,m,15.4425379120097,364.55746208799,343,484,590,1797,0.000337293453859769,0.00235496801144033,0.0168715077003023,0.0473872926986776,0.169355284543144,0.00765936001598595,1,0,0
AUS,2017,28,f,12.6941048204968,197.305895179503,235,388,874,1707,0.000292961308734624,0.00126392029267292,0.0111391289373454,0.0328915775509853,0.150484357453239,0.00716812345718154,1,0,0
AUS,2017,28,b,28.1366427325065,561.863357267493,578,872,1464,3504,0.000315737629917227,0.00180715841596814,0.0139522750908841,0.0396182804655958,0.157559752763564,0.00741191150059045,1,0,0
AUS,2017,29,m,18.3766201152915,389.623379884709,338,513,665,1924,0.000401379210093125,0.00251688880782336,0.0166255673548169,0.0502266139554165,0.190883498679985,0.00820067260476181,1,0,0
AUS,2017,29,f,11.770897197188,217.229102802812,244,408,895,1776,0.000271655031735742,0.00139154621275669,0.0115657338753714,0.0345870196927887,0.154100114325685,0.00745787185703246,1,0,0
AUS,2017,29,b,30.1475173124795,606.852482687521,582,921,1560,3700,0.00033830282292826,0.0019518599267149,0.0140488306278452,0.0418445370513919,0.167891539830027,0.00782650472379699,1,0,0
AUS,2017,30,m,14.0527094999288,331.947290500071,362,568,631,1907,0.00030693704301239,0.0021443128502559,0.0178060810131471,0.0556115335802662,0.181124041604617,0.00812821343933512,1,0,0
AUS,2017,30,f,10.8476895738791,192.152310426121,212,403,909,1727,0.000250348754736861,0.00123090698435852,0.0100489163179456,0.0341631591573379,0.156510618907316,0.00725210850061659,1,0,0
AUS,2017,30,b,24.9003990738079,524.099600926192,574,971,1540,3634,0.000279421857906103,0.00168569633945429,0.013855719553923,0.0441162274450614,0.165739084191181,0.00768689680169683,1,0,0
AUS,2017,31,m,14.6704110164092,379.329588983591,319,555,645,1913,0.000320428781166781,0.00245039298532738,0.0156909940419721,0.0543387343962108,0.185142641576827,0.00815378726242689,1,0,0
AUS,2017,31,f,12.2325010088424,207.767498991158,216,402,998,1836,0.000282308170235183,0.00133093619880905,0.0102385185126238,0.0340783870502477,0.17183454089054,0.00770982698733761,1,0,0
AUS,2017,31,b,26.9029120252516,587.097087974749,535,957,1643,3749,0.000301893220221015,0.00188831933921408,0.0129143030685519,0.0434801541348339,0.176824230731241,0.00793015302959863,1,0,0
AUS,2017,32,m,16.8323663240905,361.167633675909,322,540,677,1917,0.000367649864707148,0.00233307040048758,0.0158385582492634,0.05287011995307,0.194328012941879,0.00817083647782141,1,0,0
AUS,2017,32,f,14.0789162554601,215.92108374454,219,394,974,1817,0.000324920724232947,0.00138316718368891,0.0103807201586325,0.0334002101935264,0.16770224732203,0.00763004119607431,1,0,0
AUS,2017,32,b,30.9112825795506,577.088717420449,541,934,1651,3734,0.000346873477129286,0.00185612875258232,0.0130591363739936,0.042435176553746,0.177685212986779,0.00789842395639405,1,0,0
AUS,2017,33,m,16.2146648076101,364.78533519239,328,507,691,1907,0.000354158126552758,0.00235644002594376,0.016133686663846,0.0496391681781602,0.198346612914089,0.00812821343933512,1,0,0
AUS,2017,33,f,13.6173124438057,207.382687556194,183,423,939,1766,0.000314267585733506,0.00132847113824377,0.00867430040652853,0.0358586012991412,0.161675985867953,0.00741587933531493,1,0,0
AUS,2017,33,b,29.8319772514158,572.168022748584,511,930,1630,3673,0.000334761964412503,0.00184030199564284,0.0123349698467851,0.0422534413222524,0.17542513456599,0.00776939239202875,1,0,0
AUS,2017,34,m,14.361560258169,353.638439741831,326,483,705,1882,0.000313682912089585,0.00228443331933958,0.0160353105256518,0.0472893850691348,0.2023652128863,0.0080216558431194,1,0,0
AUS,2017,34,f,14.5405200671146,215.459479932885,222,402,932,1786,0.000335573862732388,0.00138021019943766,0.0105229218046412,0.0340783870502477,0.160470733577138,0.00749986437874999,1,0,0
AUS,2017,34,b,28.9020803252836,569.097919674716,548,885,1637,3668,0.000324327050257479,0.0018304274193138,0.0132281085636756,0.0402089199679499,0.176178494039587,0.00775881603429388,1,0,0
AUS,2017,35,m,17.4500678405709,384.549932159429,368,551,623,1944,0.000381141602861539,0.00248411535413428,0.0181012094277296,0.0539471038780399,0.178827698763354,0.00828591868173439,1,0,0
AUS,2017,35,f,14.5405200671146,235.459479932885,220,457,972,1899,0.000335573862732388,0.00150832804320741,0.0104281207073021,0.038740852940207,0.167357889524655,0.00797437987415802,1,0,0
AUS,2017,35,b,31.9905879076855,620.009412092314,588,1008,1595,3843,0.000358984989846069,0.00199417743219844,0.0141936639332869,0.0457972783363768,0.171658337198009,0.00812898855501401,1,0,0
AUS,2017,36,m,16.3690901867302,345.63090981327,339,495,645,1841,0.000357531061091355,0.00223270628370463,0.016674755423914,0.0484642766236475,0.185142641576827,0.00784690138532562,1,0,0
AUS,2017,36,f,13.8481143496329,212.151885650367,235,430,887,1778,0.000319594154983226,0.00135902210706059,0.0111391289373454,0.0364520060487724,0.152722683136182,0.00746627036137597,1,0,0
AUS,2017,36,b,30.2172045363631,557.782795463637,574,925,1532,3619,0.000339084823791465,0.0017940338341453,0.013855719553923,0.0420262722828855,0.164878101935642,0.00765516772849225,1,0,0
AUS,2017,37,m,14.9792617746494,374.020738225351,332,479,676,1876,0.000327174650243976,0.00241609887530818,0.0163304389402343,0.0468977545509639,0.194040970086721,0.00799608202002763,1,0,0
AUS,2017,37,f,9.46287813891583,203.537121861084,203,397,1008,1821,0.000218389339238538,0.00130383685899715,0.00962231137991962,0.0336545265147969,0.17355632987742,0.00764683820476132,1,0,0
AUS,2017,37,b,24.4421399135652,577.557860086435,535,876,1684,3697,0.000274279465385487,0.00185763768728354,0.0129143030685519,0.0398000156970894,0.181236764790876,0.00782015890915608,1,0,0
AUS,2017,38,m,12.1996049504876,343.800395049512,319,506,656,1837,0.000266461828549218,0.00222088152585046,0.0156909940419721,0.0495412605486174,0.188300112983564,0.00782985216993111,1,0,0
AUS,2017,38,f,12.9249067263241,190.075093273676,227,404,932,1766,0.000298287877984345,0.00121760055522788,0.0107599245479889,0.034247931264428,0.160470733577138,0.00741587933531493,1,0,0
AUS,2017,38,b,25.1245116768117,533.875488323188,546,910,1588,3603,0.000281936755748739,0.00171713917507354,0.013179830795195,0.0413447651647846,0.170904977724413,0.00762132338374069,1,0,0
AUS,2017,39,m,14.5159856372891,346.484014362711,316,503,536,1716,0.000317055846628183,0.00223821716781283,0.0155434298346809,0.0492475376599893,0.153854970364619,0.00731411340424702,1,0,0
AUS,2017,39,f,12.0016991030152,195.998300896985,196,385,833,1622,0.000276981600985463,0.00125554398467282,0.00929050753923274,0.0326372612297148,0.143425022607034,0.00681118702258257,1,0,0
AUS,2017,39,b,26.5176847403043,542.482315259696,512,888,1369,3338,0.000297570360842053,0.0017448218839242,0.0123591087310254,0.0403452213915701,0.147335588479043,0.00706077642379307,1,0,0
AUS,2017,40,m,16.2146648076101,333.78533519239,329,450,534,1663,0.000354158126552758,0.00215618624993676,0.0161828747329431,0.044058433294225,0.153280884654304,0.00708821130026969,1,0,0
AUS,2017,40,f,11.5400952913608,205.459904708639,180,368,855,1620,0.000266328462486022,0.00131615399862046,0.00853209876051986,0.031196135409182,0.147212958378168,0.00680278851823907,1,0,0
AUS,2017,40,b,27.7547600989709,539.245239901029,509,818,1389,3283,0.000311452302816713,0.0017344102635509,0.0122866920783045,0.0371648548404328,0.14948804411789,0.0069444364887096,1,0,0
AUS,2017,41,m,15.9058140493699,327.09418595063,308,422,497,1570,0.000347412257475562,0.00211296276924357,0.0151499252819041,0.0413170196670288,0.142660299013462,0.00669181704234722,1,0,0
AUS,2017,41,f,13.6173124438057,221.382687556194,208,370,801,1614,0.000314267585733506,0.0014181536288826,0.0098593141232674,0.0313656796233623,0.137915297849021,0.00677759300520855,1,0,0
AUS,2017,41,b,29.5231264931756,548.476873506824,516,792,1298,3184,0.000331296170453644,0.00176410257957054,0.0124556642679865,0.0359835758357246,0.139694370961138,0.00673502460555936,1,0,0
AUS,2017,42,m,15.7513886702498,356.24861132975,313,415,532,1632,0.000344039322936965,0.00230129450374303,0.0153958656273896,0.0406316662602297,0.152706798943988,0.0069560798809622,1,0,0
AUS,2017,42,f,11.0784914797063,190.921508520294,179,343,719,1443,0.000255675323986581,0.0012230226000444,0.00848469821185031,0.0290768327319278,0.123796628156612,0.00605952088383887,1,0,0
AUS,2017,42,b,26.8298801499561,547.170119850044,492,758,1251,3075,0.00030107368707936,0.0017598995810338,0.0118763310462197,0.0344388263680294,0.134636100209849,0.00650446000693939,1,0,0
AUS,2017,43,m,17.4500678405709,342.549932159429,314,424,430,1528,0.000381141602861539,0.00221280378664092,0.0154450536964867,0.0415128349261142,0.123428427717885,0.00651280028070481,1,0,0
AUS,2017,43,f,10.1552838563975,193.844716143603,178,344,717,1443,0.000234369046987699,0.00124174835292389,0.00843729766318075,0.0291616048390179,0.123452270359236,0.00605952088383887,1,0,0
AUS,2017,43,b,27.6053516969684,536.394648303032,492,768,1147,2971,0.000309775704254957,0.00172524171655424,0.0118763310462197,0.0348931644467633,0.123443330887847,0.00628447176605429,1,0,0
AUS,2017,44,m,16.6779409449704,356.32205905503,324,435,465,1597,0.000364276930168551,0.00230176896130194,0.0159369343874576,0.0425898188510842,0.13347492764841,0.00680689924626019,1,0,0
AUS,2017,44,f,10.1552838563975,185.844716143603,175,371,675,1417,0.000234369046987699,0.00119050121541599,0.00829509601717209,0.0314504517304525,0.116220756614344,0.00595034032737331,1,0,0
AUS,2017,44,b,26.8332248013679,542.166775198633,499,806,1140,3014,0.000301111219357809,0.00174380699147829,0.0120453032359017,0.0366196491459521,0.122689971414251,0.00637542844257409,1,0,0
AUS,2017,45,m,13.7438587416886,320.256141258311,290,419,444,1487,0.000300191173935195,0.00206879037343255,0.0142645400381565,0.0410232967784006,0.127447027690095,0.00633804582291103,1,0,0
AUS,2017,45,f,10.8476895738791,189.152310426121,179,340,664,1383,0.000250348754736861,0.00121168930779306,0.00848469821185031,0.0288225164106573,0.114326788728776,0.00580756575353372,1,0,0
AUS,2017,45,b,24.5915483155677,509.408451684432,469,759,1108,2870,0.000275956063947244,0.00163844422085804,0.0113211367086932,0.0344842601759028,0.119246042392096,0.0060708293398101,1,0,0
AUS,2017,46,m,16.6779409449704,345.32205905503,300,403,493,1558,0.000364276930168551,0.00223071116981559,0.0147564207291274,0.039456774705717,0.141512127592831,0.00664066939616367,1,0,0
AUS,2017,46,f,13.6173124438057,199.382687556194,181,331,663,1388,0.000314267585733506,0.00127722400073587,0.00857949930918942,0.0280595674468457,0.114154609830089,0.00582856201439249,1,0,0
AUS,2017,46,b,30.2952533887761,544.704746611224,481,734,1156,2946,0.000339960655350792,0.00175197003741895,0.0116108033195766,0.033348414979068,0.124411935925328,0.00623158997737998,1,0,0
AUS,2017,47,m,16.8323663240905,357.167633675909,272,428,436,1510,0.000367649864707148,0.00230723120358345,0.0133791547944088,0.0419044654442851,0.125150684848832,0.00643607881142949,1,0,0
AUS,2017,47,f,14.7713219729418,188.228678027058,196,304,681,1384,0.000340900431982108,0.00120577261822287,0.00929050753923274,0.0257707205554112,0.117253830006471,0.00581176500570548,1,0,0
AUS,2017,47,b,31.6036882970323,545.396311702967,468,732,1117,2894,0.000354643364327883,0.00175419436413392,0.0112969978244529,0.0332575473633213,0.120214647429577,0.00612159585693743,1,0,0
AUS,2017,48,m,12.817306466968,310.182693533032,295,391,439,1448,0.000279953566703609,0.00200371792361332,0.0145104803836419,0.0382818831512044,0.126011813414306,0.0061718159728145,1,0,0
AUS,2017,48,f,15.2329257845962,197.767074215404,187,352,682,1434,0.000351553570481549,0.00126687455585649,0.00886390260120675,0.0298397816957393,0.117426008905159,0.0060217276142931,1,0,0
AUS,2017,48,b,28.0502322515642,507.949767748436,482,743,1121,2882,0.000314767967661779,0.00163375255887818,0.0116349422038169,0.0337573192499286,0.120645138557347,0.00609621259837377,1,0,0
AUS,2017,49,m,20.847426181213,362.152573818787,332,403,453,1571,0.000455346162710689,0.00233943291606023,0.0163304389402343,0.039456774705717,0.130030413386516,0.00669607934619584,1,0,0
AUS,2017,49,f,12.0016991030152,175.998300896985,184,324,654,1350,0.000276981600985463,0.00112742614090307,0.00872170095519808,0.0274661626972146,0.112604999741897,0.00566899043186589,1,0,0
AUS,2017,49,b,32.8491252842282,538.150874715772,516,727,1107,2921,0.000368619136998664,0.00173089038415478,0.0124556642679865,0.0330303783239543,0.119138419610154,0.00617870818870568,1,0,0
AUS,2017,50,m,19.4575977691322,368.542402230868,302,409,487,1586,0.000424989751863309,0.00238070992469107,0.0148547968673216,0.0400442204829734,0.139789870461884,0.00676001390392528,1,0,0
AUS,2017,50,f,11.5400952913608,181.459904708639,194,335,666,1388,0.000266328462486022,0.00116241258609676,0.00919570644189363,0.0283986558752064,0.114671146526152,0.00582856201439249,1,0,0
AUS,2017,50,b,30.997693060493,550.002306939507,496,744,1153,2974,0.000347843139384735,0.00176900893238785,0.0119728865831808,0.0338027530578019,0.124089067579501,0.00629081758069521,1,0,0
AUS,2017,51,m,16.3690901867302,342.63090981327,297,410,435,1501,0.000357531061091355,0.00221332688602653,0.0146088565218361,0.0401421281125161,0.124863641993674,0.00639771807679183,1,0,0
AUS,2017,51,f,12.9249067263241,210.075093273676,188,338,664,1413,0.000298287877984345,0.00134571839899763,0.0089113031498763,0.0286529721964769,0.114326788728776,0.0059335433186863,1,0,0
AUS,2017,51,b,29.2939969130543,552.706003086946,485,748,1099,2914,0.000328724974193337,0.00177770500979505,0.0117073588565377,0.0339844882892955,0.118277437354616,0.00616390128787688,1,0,0
AUS,2017,52,m,15.1336871537695,319.866312846231,266,405,454,1460,0.000330547584782574,0.00206627216015791,0.0130840263798263,0.0396525899648025,0.130317456241674,0.00622296361899805,1,0,0
AUS,2017,52,f,13.6173124438057,179.382687556194,172,308,642,1315,0.000314267585733506,0.00114910615696612,0.00815289437116343,0.0261098089837719,0.110538852957642,0.00552201660585455,1,0,0
AUS,2017,52,b,28.7509995975752,499.249000402425,438,713,1096,2775,0.000322631685556497,0.00160576770325208,0.0105728312972444,0.0323943050137269,0.117954569008789,0.00586987854284775,1,0,0
AUS,2018,1,m,15.9604977286194,341.039502271381,298,402,430,1487,0.000344441308582787,0.00217462405778603,0.0142482185750042,0.0378273602995267,0.119582513699311,0.00623997606259937,1,0,0
AUS,2018,1,f,9.72013523666416,178.279864763336,186,319,638,1331,0.000221910672125906,0.00112787430584926,0.00850424729135394,0.0262145908050347,0.108184481345506,0.0055043964498706,1,0,0
AUS,2018,1,b,25.6806329652836,519.319367034717,484,721,1068,2818,0.000284899188276244,0.00164918778547656,0.0113120269618531,0.0316283223218493,0.11250184937981,0.00586950160553897,1,0,0
AUS,2018,2,m,12.4307722694055,372.569227730594,257,395,465,1502,0.00026826678841544,0.00237567202748555,0.0122878932005909,0.0371686749211767,0.129315974116696,0.00630292134904119,1,0,0
AUS,2018,2,f,10.584147257701,197.415852742299,158,314,646,1326,0.000241636065203764,0.00124893671066522,0.00722403802168775,0.025803703801821,0.109541026566139,0.00548371877725651,1,0,0
AUS,2018,2,b,23.0149195271065,569.985080472893,415,709,1111,2828,0.000255325945446116,0.00181008545471197,0.00969936196109305,0.0311019147381292,0.117031418221881,0.0058903302130817,1,0,0
AUS,2018,3,m,12.7377049180328,301.262295081967,271,386,476,1447,0.000274890659734339,0.00192098636734393,0.012957272596732,0.036321793720441,0.132375061676446,0.00607212196542117,1,0,0
AUS,2018,3,f,10.8001502629602,181.19984973704,192,301,631,1316,0.000246567413473229,0.00114634737362772,0.00877857784913955,0.0247353975934654,0.106997504277452,0.00544236343202834,1,0,0
AUS,2018,3,b,23.537855180993,482.462144819007,463,687,1107,2763,0.000261127357876813,0.00153214135019374,0.0108212158746653,0.0301368341679757,0.116610062980758,0.00575494426405401,1,0,0
AUS,2018,4,m,16.574363025874,368.425636974126,290,378,442,1495,0.000357689051220586,0.00234925059511592,0.0138657160629236,0.0355690104308982,0.122919700128129,0.00627354688203501,1,0,0
AUS,2018,4,f,13.3921863260706,193.607813673929,195,325,660,1387,0.000305743592706803,0.00122484543470096,0.00891574312803235,0.0267076552088912,0.111914980702247,0.00573598638314841,1,0,0
AUS,2018,4,b,29.9665493519446,562.033450648055,485,703,1102,2882,0.000332446851966242,0.00178483368939339,0.0113353989183859,0.0308387109462692,0.116083368929354,0.00600280469381239,1,0,0
AUS,2018,5,m,15.0396997827375,323.960300217262,267,433,459,1498,0.000324569694626087,0.00206571924345423,0.0127660213406917,0.0407443955465051,0.127647380902287,0.00628613593932337,1,0,0
AUS,2018,5,f,9.50413223140496,206.495867768595,179,341,651,1387,0.000216979323856441,0.00130638075045333,0.00818419497393739,0.0280224936191751,0.110388867329035,0.00573598638314841,1,0,0
AUS,2018,5,b,24.5438320141425,530.456167985857,446,774,1110,2885,0.000272287596161299,0.0016845546084063,0.0104238926136084,0.0339532891499464,0.1169260794116,0.00600905327607521,1,0,0
